new_filename	filename	part	section	cluster
v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav_part_30_4	v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav	part_30	4	2
v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav_part_30_5	v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav	part_30	5	2
v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav_part_30_6	v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav	part_30	6	3
v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav_part_30_7	v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav	part_30	7	2
v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav_part_30_8	v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav	part_30	8	2
v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav_part_30_9	v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav	part_30	9	2
v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav_part_30_10	v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav	part_30	10	1
v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav_part_30_11	v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav	part_30	11	1
v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav_part_30_12	v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav	part_30	12	1
v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav_part_30_13	v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav	part_30	13	2
v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav_part_30_14	v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav	part_30	14	1
v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav_part_30_15	v_Urban Blues Project pres Michael Procter - Love Don't Live (U.B.P. Classic Mix).wav	part_30	15	1
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_3_0	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_3	0	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_3_1	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_3	1	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_3_2	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_3	2	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_3_3	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_3	3	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_3_4	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_3	4	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_3_5	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_3	5	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_3_6	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_3	6	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_3_7	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_3	7	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_3_8	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_3	8	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_3_9	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_3	9	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_3_10	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_3	10	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_3_11	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_3	11	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_3_12	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_3	12	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_3_13	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_3	13	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_3_14	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_3	14	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_3_15	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_3	15	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_3_16	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_3	16	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_4_0	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_4	0	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_4_1	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_4	1	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_4_2	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_4	2	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_4_3	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_4	3	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_4_4	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_4	4	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_4_5	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_4	5	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_4_6	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_4	6	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_4_7	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_4	7	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_4_8	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_4	8	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_4_9	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_4	9	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_4_10	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_4	10	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_4_11	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_4	11	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_4_12	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_4	12	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_4_13	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_4	13	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_4_14	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_4	14	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_4_15	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_4	15	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_4_16	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_4	16	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_5_0	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_5	0	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_5_1	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_5	1	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_5_2	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_5	2	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_5_3	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_5	3	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_5_4	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_5	4	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_5_5	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_5	5	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_5_6	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_5	6	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_5_7	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_5	7	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_5_8	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_5	8	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_5_9	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_5	9	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_5_10	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_5	10	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_5_11	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_5	11	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_5_12	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_5	12	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_5_13	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_5	13	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_5_14	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_5	14	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_5_15	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_5	15	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_5_16	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_5	16	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_7_0	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_7	0	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_7_1	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_7	1	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_7_2	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_7	2	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_7_3	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_7	3	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_7_4	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_7	4	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_7_5	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_7	5	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_7_6	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_7	6	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_7_7	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_7	7	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_7_8	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_7	8	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_7_9	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_7	9	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_7_10	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_7	10	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_7_11	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_7	11	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_7_12	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_7	12	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_7_13	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_7	13	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_7_14	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_7	14	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_7_15	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_7	15	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_7_16	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_7	16	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_9_0	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_9	0	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_9_1	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_9	1	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_9_2	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_9	2	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_9_3	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_9	3	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_9_4	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_9	4	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_9_5	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_9	5	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_9_6	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_9	6	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_9_7	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_9	7	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_9_8	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_9	8	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_9_9	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_9	9	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_9_10	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_9	10	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_9_11	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_9	11	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_9_12	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_9	12	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_9_13	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_9	13	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_9_14	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_9	14	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_9_15	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_9	15	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_9_16	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_9	16	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_10_0	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_10	0	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_10_1	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_10	1	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_10_2	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_10	2	3
v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav_part_10_3	v_Urban Blues Project pres. Michael Procter - Love Don't Live (Accapella).wav	part_10	3	3
