;Unnamed: 0;grupo;filename;part;amplitude_envelope;chroma_stft;rmse;spectral_centroid;spectral_bandwidth;rolloff;zero_crossing_rate;mfcc1;mfcc2;mfcc3;mfcc4;mfcc5;mfcc6;mfcc7;mfcc8;mfcc9;mfcc10;mfcc11;mfcc12;mfcc13;mfcc14;mfcc15;mfcc16;mfcc17;mfcc18;mfcc19;mfcc20;label;rmse_norm;spectral_centroid_norm;ratio;rank;parts_per_song
1229;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;1;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;part_20;0.44070435;0.12671909;0.30736727;2963.824352946659;3817.3497023719983;7057.50732421875;38.95654296875;-149.29855;131.48917;-16.728542;37.248814;-21.386627;24.993383;-12.461935;14.021044;-6.8989615;8.851731;-1.4455842;12.3111515;4.97845;5.132551;-0.118435904;1.0612392;-4.192536;-1.9142715;1.3420328;1.2993778;46;0.12135954143429359;0.2604632142971018;2.146211259690048;4.0;28.0
1232;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;1;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;part_23;0.22087097;0.063401066;0.25497943;2967.1894073242493;3584.481844204677;6626.84326171875;42.525390625;-227.18661;133.49461;-35.22247;21.562078;-34.798897;14.409051;-23.52253;-4.826481;-16.617188;-0.98655295;-8.894846;6.338013;-0.9375418;-8.130197;-9.332526;-7.815377;-8.319681;-5.3352304;-1.5150548;-2.1258307;46;0.0;0.2632109671966901;inf;1.0;28.0
1233;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;1;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;part_24;0.2954712;0.079706736;0.3584339;2957.652595971116;3602.0018974761247;6766.80908203125;44.3875732421875;-205.79735;125.79899;-25.388376;30.454054;-24.75892;20.03282;-15.55151;1.7661688;-12.210351;-0.15066598;-0.98935777;9.010511;-0.727756;-6.407613;-5.5263515;-2.7289238;-3.773335;-4.402521;0.93107384;-1.1351103;46;0.23965842146818578;0.2554236335883803;1.0657820076741487;11.0;28.0
1234;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;1;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;part_25;0.34625244;0.09868468;0.5148447;3365.579305555146;4162.605915145196;8214.9169921875;52.3978271484375;-200.94388;111.30097;-10.957901;44.478207;-14.055441;33.16321;-3.6592233;14.531666;-5.7729783;12.057963;9.194745;16.373726;1.2708615;0.189476;0.73707306;4.3186326;1.8166494;2.1980126;1.9591022;0.8764055;46;0.6019933252048354;0.5885183397374466;0.9776160550238596;13.0;28.0
1235;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;1;v_Urban Blues Project pres. Michael Procter - Love Don't Live (CJ Hard Vocal).wav;part_26;0.32893372;0.09554218;0.47308087;3380.657698046848;4141.914863335277;8166.46728515625;56.6705322265625;-200.1305;107.33511;-16.160112;40.578922;-17.0758;31.507957;-6.1128993;15.86908;-6.268704;12.074718;7.7712708;15.757795;2.060191;-0.042894363;2.0110052;4.768073;3.3806899;3.677452;3.5199003;4.2103424;46;0.5052449336441259;0.6008306806511987;1.1891869480365724;7.0;28.0
1238;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Cosmack Mix).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Cosmack Mix).wav;part_1;0.30847168;0.089645505;0.61146283;3892.607006882593;4377.4882661960255;9479.99267578125;75.260009765625;-239.51852;88.37283;-9.54442;44.693417;-19.382452;30.376019;-6.868976;14.661823;-3.5686002;11.163573;3.636939;11.586417;6.1824636;8.4328;6.368431;4.4175353;2.896151;5.1451015;4.810968;1.6744677;47;0.8761670007622178;0.9692732384203964;1.1062654009762765;13.0;27.0
1240;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Cosmack Mix).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Cosmack Mix).wav;part_3;0.18056488;0.053876866;0.3222682;3110.2081163118714;3880.532972333841;7418.1884765625;70.3470458984375;-271.45355;121.21747;-9.920315;25.605637;-20.725134;13.131486;-20.058983;12.306319;-7.6208014;-1.1795944;-3.2274253;4.858491;4.0203557;-9.064914;0.6521796;-0.93123996;5.5096545;-1.591073;-4.2928967;-0.012670225;47;0.26793517465968303;0.5833269004037613;2.1771195258131826;3.0;27.0
1241;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Cosmack Mix).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Cosmack Mix).wav;part_4;0.16720581;0.049151517;0.2435632;2707.541019978756;3771.956950435022;6688.751220703125;46.265380859375;-283.7494;137.96333;-3.9199953;35.269108;-20.10628;24.051765;-15.400557;20.083975;-9.771845;1.1558981;-3.9685981;11.141414;3.361827;-15.446174;0.26664546;0.59496397;7.531548;-2.9139464;-6.0593047;0.46733624;47;0.10240344997516866;0.38469690086964253;3.7566791056641735;2.0;27.0
1242;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Cosmack Mix).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Cosmack Mix).wav;part_5;0.2970276;0.07769453;0.33395475;2866.09917479706;3894.246506995547;7108.648681640625;43.5196533203125;-223.1086;124.87602;0.49861816;44.45198;-15.564833;27.09366;-6.233573;15.596862;-3.0653389;7.1522174;1.0667168;7.695986;-0.57034254;-5.495244;0.684887;1.5312427;3.6842663;2.5813103;2.572365;3.1256342;47;0.29251423287849776;0.4629114023883761;1.5825260802972843;7.0;27.0
1243;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Cosmack Mix).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Cosmack Mix).wav;part_6;0.39285278;0.10550821;0.41139448;3042.9986173071657;3892.355532637725;7439.7216796875;38.8035888671875;-190.73573;130.7923;-5.5035973;44.288548;-16.112211;27.515327;-10.691692;11.796395;-2.7445955;9.114564;0.77659935;7.5374737;-0.2999867;0.7644136;2.660468;4.71638;-0.47045162;0.66814965;4.15761;1.2186186;47;0.4553848518481074;0.5501734024458623;1.2081504253228244;10.0;27.0
1245;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Cosmack Mix).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Cosmack Mix).wav;part_8;0.42842865;0.11691724;0.40476474;2971.530906848397;3804.195608426281;7065.582275390625;38.2589111328125;-153.52531;136.86339;-13.018365;40.257694;-18.370043;25.171925;-12.40589;12.25148;-5.9854374;8.141713;-2.854823;7.032319;-1.294781;0.10091261;0.9676742;4.4800105;1.2789503;1.8550997;1.529406;1.8863876;47;0.44144123585916245;0.5149193888341167;1.1664505873175761;11.0;27.0
1246;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Cosmack Mix).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Cosmack Mix).wav;part_9;0.40371704;0.11410425;0.42859042;2977.7222379173536;3849.86126051548;7084.423828125;38.95703125;-176.86281;132.1269;-5.263927;43.3829;-20.365005;22.752071;-8.075797;14.899441;-3.7610192;10.160639;0.79756397;8.786954;1.0113032;2.1092873;0.5864258;1.3039656;-0.968879;0.9771363;1.0972755;-0.74429893;47;0.4915512149225173;0.517973485129894;1.0537528326759231;16.0;27.0
1247;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Cosmack Mix).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Cosmack Mix).wav;part_10;0.40005493;0.102146186;0.39775878;2862.942927474256;3680.220671358885;6632.2265625;40.095947265625;-190.69516;131.67386;-9.098529;42.89795;-15.830162;26.044676;-7.959606;12.312265;-2.5329742;9.682808;1.1408428;7.6454487;2.6025298;3.3936827;2.0269675;1.4856242;-1.0758816;-0.2961257;2.046407;0.8877031;47;0.42670635698398646;0.46135447009873226;1.0811989616457627;14.0;27.0
1248;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Cosmack Mix).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Cosmack Mix).wav;part_11;0.391037;0.107636295;0.39645615;2899.6936745027942;3729.26239197454;6807.183837890625;39.88671875;-178.01001;132.20021;-15.525374;39.473763;-16.732124;26.315907;-8.946026;12.695493;-2.9629557;9.507496;-0.33794767;8.146963;2.303907;4.1842194;2.8180637;3.3553724;-0.9164688;1.4455923;4.557258;1.7478644;47;0.42396667601675714;0.47948309528721333;1.1309452426592648;12.0;27.0
1250;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Cosmack Mix).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Cosmack Mix).wav;part_13;0.43092346;0.11643861;0.39982614;2861.569985032506;3668.943946072804;6573.01025390625;38.03662109375;-155.97025;137.71652;-17.87115;38.143436;-19.047096;23.737612;-10.618827;12.812865;-4.11117;8.431322;-1.7295885;7.1924353;0.35554308;0.046207793;0.16207898;2.23573;0.119053185;2.1252196;1.1266156;1.4143153;47;0.4310544119530962;0.4606772169557548;1.0687217302067238;15.0;27.0
1251;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Cosmack Mix).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Cosmack Mix).wav;part_14;0.4358902;0.11785704;0.38548267;2965.2125637475465;3720.519481403555;6774.884033203125;38.1455078125;-143.79642;138.63457;-19.178793;36.92318;-21.272547;20.05926;-12.272704;14.266191;-4.550277;6.768405;-3.234511;8.400046;1.0691794;0.31849393;0.6534125;3.0970337;-0.5005796;1.0815166;0.8230711;2.0212855;47;0.4008873409022025;0.5118026392943427;1.2766744845135887;9.0;27.0
1252;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Cosmack Mix).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Cosmack Mix).wav;part_15;0.42185974;0.12087064;0.35907924;2992.4297812500854;3709.0014629096486;6766.80908203125;37.8277587890625;-147.23532;139.899;-21.510746;35.836617;-22.27406;18.66828;-11.080444;13.289541;-2.904742;9.739367;-0.16457693;9.200984;1.8885351;-0.5172145;-1.5353835;1.4805713;-1.7140375;-0.37862203;0.089754924;2.6677833;47;0.3453558587157233;0.5252285088254776;1.52083277457243;8.0;27.0
1253;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Cosmack Mix).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Cosmack Mix).wav;part_16;0.3199768;0.08478637;0.272573;2631.547254320444;3455.2198477168954;5630.9326171875;36.7239990234375;-182.02177;151.2737;-20.377047;38.17359;-19.712986;13.687492;-15.491303;13.781785;-1.5700151;5.3926744;-5.1545105;4.2573953;2.1656122;-3.9776788;-2.1631284;1.3222128;-1.3539101;-3.8199096;-0.49755758;1.6072061;47;0.16341662863920303;0.34721024806198664;2.1246934963305946;4.0;27.0
1255;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Cosmack Mix).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Cosmack Mix).wav;part_18;0.2531891;0.07120585;0.19487366;2278.169822434661;2991.786734968889;4433.148193359375;34.172119140625;-243.57141;152.69551;-32.686302;29.682503;-24.498901;4.99819;-21.029047;-4.300995;-10.952177;-3.4438732;-8.389281;-0.15285657;-0.68449014;-3.6798704;-4.8744082;-2.290673;-7.3691306;-7.8287873;1.862858;-2.4446726;47;0.0;0.17289414483418816;inf;1.0;27.0
1256;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Cosmack Mix).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Cosmack Mix).wav;part_19;0.30467224;0.08270015;0.28868914;2773.173865875934;3498.771992335082;6153.11279296875;42.6722412109375;-185.30153;137.41974;-29.4359;33.219734;-24.299334;5.3110514;-23.178452;3.7006116;-3.1225767;1.0229156;-10.182646;2.7369406;2.1566012;1.362351;-1.0012485;-0.01607356;-4.978398;-3.4913979;0.2831144;-2.154025;47;0.19731196501499987;0.4170726580862056;2.11377276615992;5.0;27.0
1257;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Cosmack Mix).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (Cosmack Mix).wav;part_20;0.40045166;0.10817066;0.26940745;2586.5979540804838;3402.374191018411;5743.98193359375;35.9205322265625;-176.1141;139.75247;-24.511164;36.458168;-21.42695;15.8068285;-10.944526;8.656793;-4.967439;4.4091916;-3.6468887;6.4707947;5.7260256;5.2764354;0.4197102;-0.8266517;-4.903921;-1.5114758;1.5164374;0.266478;47;0.15675886927099178;0.3250373922040643;2.0734864554436565;6.0;27.0
1268;v_Urban Blues Project pres. Michael Procter - Love Don't Live (New Birth (Mix) UK Re-Edit).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (New Birth (Mix) UK Re-Edit).wav;part_4;0.26513672;0.05905479;0.45543736;3787.938450658852;4306.724297804988;8672.49755859375;52.79443359375;-201.25597;111.19477;-5.0389214;51.02379;-12.540472;19.280552;-10.08777;9.068254;-8.870588;3.268381;-7.5513277;4.2402363;-5.097548;4.6849556;-2.3969898;3.8832724;-1.3582416;2.2550735;-1.8235106;-2.1539955;48;0.25425497594911817;0.4966073450864997;1.9531863367971267;19.0;37.0
1269;v_Urban Blues Project pres. Michael Procter - Love Don't Live (New Birth (Mix) UK Re-Edit).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (New Birth (Mix) UK Re-Edit).wav;part_5;0.21731567;0.053442787;0.37655687;3354.604684078893;4037.699700782612;7477.40478515625;30.4019775390625;-242.75449;128.27638;-8.160415;44.711567;-2.6451037;15.261389;-3.959316;7.287023;-6.5877542;1.3958927;-5.928635;0.6400157;-3.4517817;1.6000737;-1.3954357;2.5951567;-0.58407915;0.72162503;-3.0219417;-2.8984308;48;0.04443090255285782;0.35242330157757396;7.931941088937116;4.0;37.0
1272;v_Urban Blues Project pres. Michael Procter - Love Don't Live (New Birth (Mix) UK Re-Edit).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (New Birth (Mix) UK Re-Edit).wav;part_8;0.4174652;0.110462554;0.42021322;3197.1087883633363;4089.241692455276;7348.20556640625;40.5167236328125;-150.65404;132.7385;-13.372923;37.077797;-9.194911;22.136696;-9.920019;15.633426;-5.253038;5.687604;-4.7218695;11.7548685;-5.472243;4.967883;-1.9623289;7.9933677;-0.15798898;1.661617;1.0397964;-1.2019798;48;0.1605578838458598;0.3000193653241112;1.868605627688382;21.0;37.0
1273;v_Urban Blues Project pres. Michael Procter - Love Don't Live (New Birth (Mix) UK Re-Edit).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (New Birth (Mix) UK Re-Edit).wav;part_9;0.40196228;0.104381375;0.4017357;3243.1162673572844;4155.923097216745;7622.75390625;42.222412109375;-159.11195;128.08865;-8.523709;41.167313;-11.44484;23.603294;-8.3291235;15.755873;-5.158388;8.173065;-6.1232023;9.65525;-6.16809;6.258667;-1.6228257;7.427258;0.9813842;3.4270544;1.1161445;-1.1676953;48;0.11140721918009933;0.3153275292951628;2.830404812325571;11.0;37.0
1274;v_Urban Blues Project pres. Michael Procter - Love Don't Live (New Birth (Mix) UK Re-Edit).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (New Birth (Mix) UK Re-Edit).wav;part_10;0.40641785;0.103818655;0.39747283;3080.204311787241;4105.60589680351;7358.97216796875;43.109375;-177.4612;124.56446;-3.4863863;43.994053;-8.014653;26.166231;-9.126497;12.073821;-0.506527;9.127918;-5.7906585;10.159005;-5.748046;5.9415684;-1.4573293;7.295794;-1.8225943;0.88477796;3.1570575;-0.6118715;48;0.10006787851729779;0.2611214962056526;2.609443710356216;14.0;37.0
1276;v_Urban Blues Project pres. Michael Procter - Love Don't Live (New Birth (Mix) UK Re-Edit).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (New Birth (Mix) UK Re-Edit).wav;part_12;0.3856659;0.104712985;0.40632266;2981.776677259344;3821.460385221421;6664.5263671875;39.8231201171875;-148.67519;138.0428;-19.550407;37.1125;-8.431511;26.56779;-9.516133;13.197711;-2.8621397;5.3152747;-5.7701206;10.065426;-2.6934783;6.351025;-3.036602;6.1207776;-0.13819179;3.4962296;3.6944017;-1.6784981;48;0.12360864733686808;0.22837146508932085;1.847536317317225;22.0;37.0
1277;v_Urban Blues Project pres. Michael Procter - Love Don't Live (New Birth (Mix) UK Re-Edit).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (New Birth (Mix) UK Re-Edit).wav;part_13;0.39375305;0.10931727;0.37953973;2899.579760860739;3755.006963181432;6411.51123046875;40.475341796875;-144.10123;140.47693;-20.34414;36.46929;-12.277742;20.36488;-11.855327;13.708095;-0.5841422;4.4751964;-6.164208;10.556934;-3.6674523;2.8617754;-2.996065;7.5082545;-2.1881993;-0.7454563;2.4280446;-0.89110327;48;0.0523653846481234;0.2010219145019005;3.838832004246615;8.0;37.0
1281;v_Urban Blues Project pres. Michael Procter - Love Don't Live (New Birth (Mix) UK Re-Edit).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (New Birth (Mix) UK Re-Edit).wav;part_17;0.39172363;0.10906084;0.3909818;2818.153073841776;3687.8285807971306;6007.763671875;37.61376953125;-151.47728;146.04234;-22.97022;33.05814;-7.195943;21.522816;-9.329562;15.826245;-2.7127583;7.3326063;-5.749985;10.48178;0.6283633;5.127985;-2.8622885;3.9101324;-1.5228984;2.0193522;2.001974;-1.280951;48;0.08280157660744239;0.17392864393452712;2.1005474902864836;18.0;37.0
1282;v_Urban Blues Project pres. Michael Procter - Love Don't Live (New Birth (Mix) UK Re-Edit).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (New Birth (Mix) UK Re-Edit).wav;part_18;0.40000916;0.10418118;0.37301153;2766.477945163369;3668.932290145628;6158.49609375;39.0965576171875;-147.6878;143.53284;-22.438951;35.7332;-11.083827;21.515232;-10.650634;13.603944;-0.017522134;4.933958;-4.5874777;10.696578;-0.6415307;5.56539;-3.342263;5.004123;-1.1354346;0.43332598;1.8954045;-1.2071408;48;0.03500020960996791;0.1567346711211439;4.478106641867269;6.0;37.0
1283;v_Urban Blues Project pres. Michael Procter - Love Don't Live (New Birth (Mix) UK Re-Edit).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (New Birth (Mix) UK Re-Edit).wav;part_19;0.45481873;0.11628679;0.37654352;2896.952257357778;3744.8055321208144;6336.14501953125;38.973388671875;-137.40758;141.8866;-19.804373;33.208447;-15.397987;19.006788;-12.565483;14.04256;-1.1209426;7.4444957;-6.6162024;10.929371;-0.65976894;4.011566;-2.8940995;4.2039437;-2.8820708;0.3322044;2.2704403;-0.6809746;48;0.044395391219449104;0.2001476598081553;4.508298143354866;5.0;37.0
1284;v_Urban Blues Project pres. Michael Procter - Love Don't Live (New Birth (Mix) UK Re-Edit).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (New Birth (Mix) UK Re-Edit).wav;part_20;0.44100952;0.113358274;0.40065742;3123.528851460799;3924.9016587630913;6998.291015625;41.2581787109375;-154.27179;127.93064;-19.144316;43.69582;-6.250099;21.644543;-7.558905;15.393172;-2.183371;9.122777;-4.5066133;9.610262;-2.7895246;7.7290654;-1.9270232;4.0418425;-1.9757031;0.55198014;0.05101996;-1.9287165;48;0.10853896745065753;0.2755369602083727;2.538599423599948;15.0;37.0
1285;v_Urban Blues Project pres. Michael Procter - Love Don't Live (New Birth (Mix) UK Re-Edit).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (New Birth (Mix) UK Re-Edit).wav;part_21;0.26446533;0.060184993;0.37032098;3377.4165946469884;3996.374046176707;7655.0537109375;37.2744140625;-215.00636;122.88332;-10.554841;52.12981;-2.606232;19.943415;-4.9608455;8.971822;-4.3521833;3.6985507;-4.812799;3.445469;-4.1332297;4.8055325;-1.2858623;2.820337;-0.7570117;0.8621007;-0.7783658;-2.4100857;48;0.0278432794149818;0.360013555925466;12.929998315203896;2.0;37.0
1287;v_Urban Blues Project pres. Michael Procter - Love Don't Live (New Birth (Mix) UK Re-Edit).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (New Birth (Mix) UK Re-Edit).wav;part_23;0.37350464;0.107262515;0.37319607;2741.816358645652;3638.0760234317577;6115.4296875;36.9354248046875;-150.5413;144.59892;-22.04502;35.716488;-11.197771;24.379341;-9.188292;12.495965;-1.2124197;4.864524;-5.356761;10.674007;1.0222592;6.733611;-3.501337;3.6399465;-0.60467756;3.0110128;2.824222;-1.3094193;48;0.035491090618751546;0.14852897025565756;4.184964949405725;7.0;37.0
1288;v_Urban Blues Project pres. Michael Procter - Love Don't Live (New Birth (Mix) UK Re-Edit).wav;2;v_Urban Blues Project pres. Michael Procter - Love Don't Live (New Birth (Mix) UK Re-Edit).wav;part_24;0.4320526;0.11229344;0.38248903;2785.170955386165;3650.97416656177;6013.14697265625;38.2908935546875;-146.33838;143.03554;-21.220999;36.34766;-10.918841;20.177353;-11.059025;14.180547;-0.4591857;6.11004;-4.718559;9.918854;-1.5433196;4.818928;-2.2054684;6.312153;-0.6297963;-0.74822366;1.4620347;-1.67639;48;0.060210596305246576;0.1629544352086469;2.7064079283075877;12.0;37.0
